Datetime,ZoneMeanAirTemperature 1,ZoneMeanAirTemperature 2,ZoneMeanAirTemperature 3,ZoneMeanAirTemperature 4,ZoneMeanAirTemperature 5,Environment,HeatInput 1,HeatInput 2,HeatInput 3,HeatInput 4,HeatInput 5
03-Apr-2008 04:30:00,13.2128340816729,16.2096378686661,13.5426770962625,16.6876600253748,16.1413092943573,20,0,0,0,6600,0
03-Apr-2008 05:00:00,13.2379234236686,13.1868671525097,13.4795807642356,16.9114606957966,13.5240287872484,-10,0,0,4200,0,0
03-Apr-2008 05:30:00,9.33687904589959,9.15647991278165,14.449721628485,10.0207311522946,9.01778070875967,-10,0,0,4200,0,0
03-Apr-2008 06:00:00,9.10421789960906,8.90499140873348,14.4709449523209,9.65128807694079,8.75817933183355,-10,0,4200,4200,0,1800
03-Apr-2008 06:30:00,9.00774747708499,11.9171851079947,14.4470475310009,9.53169315949886,11.3530076326639,-10,0,4200,4200,0,1800
03-Apr-2008 07:00:00,8.93523661087454,12.0361682336735,14.4221464434616,9.45265278610401,11.4179507940926,20,0,0,4200,0,1800
03-Apr-2008 07:30:00,12.7890618122808,12.8598046196426,15.7989594306658,13.1344943356885,15.8394270923725,20,0,0,4200,0,0
03-Apr-2008 08:00:00,12.9769254135519,12.9190133970578,15.8947581299186,13.3166613210297,13.3765112642354,20,4200,4200,4200,0,0
03-Apr-2008 08:30:00,16.1438312768808,16.064962113553,15.959471428037,13.3659245449064,13.3292436973377,20,4200,4200,0,6600,0
03-Apr-2008 09:00:00,16.3761688047529,16.2931658086444,13.6664375695323,16.6356107909373,13.3491027416908,20,4200,4200,0,6600,1800
03-Apr-2008 09:30:00,16.4908553836957,16.4066372876355,13.6106406534197,16.862639507388,16.0902924375283,-10,4200,0,0,6600,1800
03-Apr-2008 10:00:00,12.6615735662388,9.46648866246049,12.2330309726838,13.2167337302372,11.8440889070169,-10,0,0,0,0,0
03-Apr-2008 10:30:00,9.37688088015841,9.1014174114705,12.1310523003478,9.80950968717381,8.96404523223445,-10,0,4200,0,0,0
03-Apr-2008 11:00:00,9.13934043668532,12.0856698613199,12.0427329727841,9.56233799804635,8.74777997243488,20,0,4200,0,0,1800
03-Apr-2008 11:30:00,12.9563731123502,16.111131726432,13.3595281285223,13.2056550313461,15.7791266715314,20,0,4200,4200,6600,1800
03-Apr-2008 12:00:00,13.1336404108809,16.370534018304,15.778023492904,16.6165091489544,16.1158021207951,20,4200,0,4200,6600,1800
03-Apr-2008 12:30:00,16.2990880022663,13.3765952753499,15.9563938610462,16.8728340592538,16.248481664607,20,4200,0,0,6600,1800
03-Apr-2008 13:00:00,16.5266671027295,13.2802905683902,13.6929210283046,16.9924978771523,16.3524816120467,20,4200,0,0,0,1800
03-Apr-2008 13:30:00,16.6344469381239,13.2862339405688,13.6372788353622,13.8419337201263,16.4442848317288,20,4200,0,0,0,0
03-Apr-2008 14:00:00,16.7213137173228,13.3072146090919,13.6440121769167,13.7182400717636,13.8163952276872,-10,0,4200,4200,0,0
03-Apr-2008 14:30:00,9.77319920172103,12.5210022311935,14.6216319324499,9.95842629045007,9.29805875391381,20,0,4200,4200,6600,0
03-Apr-2008 15:00:00,13.3359990972721,16.4079634840549,16.0574181011993,16.7195668665049,13.4743540155951,20,4200,4200,0,6600,1800
