Datetime,ZoneMeanAirTemperature 1,ZoneMeanAirTemperature 2,ZoneMeanAirTemperature 3,ZoneMeanAirTemperature 4,ZoneMeanAirTemperature 5,Environment,HeatInput 1,HeatInput 2,HeatInput 3,HeatInput 4,HeatInput 5,Total Solar Radiation
23-Jan-2021 04:45:00,17.6809027894153,17.8556960448078,18.6704244296673,21.2832370273713,20.659167034911,3.975,0,0,0,0,0,0
23-Jan-2021 05:00:00,17.6476651676547,17.7781313371396,18.6461923983785,18.6805216047546,18.4919406636699,4,0,0,0,0,1800,0
23-Jan-2021 05:15:00,17.6150368812253,17.7131879329496,18.6214959814595,18.3785915973795,20.7336104221261,3.9,0,4200,0,0,0,0
23-Jan-2021 05:30:00,17.5806264251755,20.4760434449899,18.5952294109189,18.1704619319135,18.5385227507719,3.8,0,0,0,0,0,0
23-Jan-2021 05:45:00,17.5469340244734,18.1005754031855,18.56884566909,18.0138470292615,18.3150742610765,3.7,0,4200,0,0,0,0
23-Jan-2021 06:00:00,17.5136740973431,20.7283449338057,18.5417676638477,17.8911289890668,18.1628375618594,3.6,4200,4200,0,6600,0,0
23-Jan-2021 06:15:00,20.3023329216157,21.095697610076,18.5155294953421,20.735613437476,18.0498772775326,3.55,4200,4200,0,6600,1800,0
23-Jan-2021 06:30:00,20.7696593071772,21.3500129138358,18.4946460068911,21.1918023323183,20.4079301219548,3.5,4200,4200,0,6600,1800,0
23-Jan-2021 06:45:00,21.0922643193532,21.5386855362668,18.4803734294136,21.505891081894,20.7280007416335,3.45,0,4200,0,6600,1800,0
23-Jan-2021 07:00:00,18.5081341955271,21.6832969816634,18.4713878962954,21.7378849486084,20.9410132030852,3.4,0,4200,0,6600,1800,0.462962962962963
23-Jan-2021 07:15:00,18.1907735493775,21.7969709432855,18.4650934538542,21.9152060837828,21.0933326220941,3.5,0,4200,0,6600,1800,1.15740740740741
23-Jan-2021 07:30:00,17.9830647743574,21.8911479217882,18.4607533045712,22.0572077113507,21.2108408059495,3.6,4200,4200,0,0,1800,1.85185185185185
23-Jan-2021 07:45:00,20.6556107639185,21.9695694620435,18.4572554377591,19.2286867243186,21.3031671369025,3.7,0,4200,0,0,1800,2.5462962962963
23-Jan-2021 08:00:00,18.2219306981963,22.0370199709743,18.4533250993828,18.7866160330364,21.3766625015644,3.8,4200,0,0,0,1800,5.09259259259259
23-Jan-2021 08:15:00,20.8160969369827,19.2770122441183,18.4476677296206,18.4868285067197,21.4383167057055,3.775,4200,4200,0,0,1800,8.56481481481481
23-Jan-2021 08:30:00,21.1650620124134,21.6554047632648,18.4397475684455,18.2678619164921,21.4892488369845,3.75,4200,4200,0,0,1800,12.037037037037
23-Jan-2021 08:45:00,21.4114665429659,21.8532874176301,18.431808568604,18.1041980608583,21.5338606073703,3.725,4200,4200,0,0,0,15.5092592592593
23-Jan-2021 09:00:00,21.6002751613858,21.9896368412942,18.424638831037,17.9791178061084,19.1301559958583,3.7,4200,4200,4200,6600,0,24.0740740740741
23-Jan-2021 09:15:00,21.7603230227673,22.1017911905984,20.6528749817721,20.8302229726726,18.7864000486355,3.825,0,0,4200,6600,0,35.1851851851852
23-Jan-2021 09:30:00,19.0873241660358,19.3843588110393,20.9840217441292,21.3048706215217,18.5735469356707,3.95,0,4200,4200,6600,0,46.2962962962963
23-Jan-2021 09:45:00,18.7275984912801,21.8045543975927,21.2096428258288,21.6455006783931,18.4380888404398,4.075,0,4200,4200,6600,0,57.4074074074074
23-Jan-2021 10:00:00,18.5071316606075,22.0425328929006,21.3756752048778,21.9101556647732,18.3535157501015,4.2,0,0,4200,6600,0,63.8888888888889
23-Jan-2021 10:15:00,18.3607887011927,19.3918401518686,21.5039995278004,22.1200211318661,18.297977061977,4.25,0,4200,4200,0,0,68.0555555555556
23-Jan-2021 10:30:00,18.2588495482454,21.8484275126753,21.6056412712847,19.3451281796632,18.2588962231737,4.3,4200,0,0,6600,1800,72.2222222222222
23-Jan-2021 10:45:00,21.0102526236046,19.2836766977542,19.4548335158956,21.8917264652788,20.6754199926143,4.35,4200,0,0,6600,1800,76.3888888888889
23-Jan-2021 11:00:00,21.4597043919779,18.9670908916955,19.1943502311317,22.1659196498099,21.0437318827786,4.4,4200,0,0,0,1800,84.2592592592593
23-Jan-2021 11:15:00,21.784353880262,18.7607099817133,19.0352796195512,19.4206805113226,21.3028152920186,4.375,4200,0,0,0,0,93.9814814814815
23-Jan-2021 11:30:00,22.0388991058672,18.618132209035,18.9311172710184,19.0426202366932,19.0540638883311,4.35,0,4200,0,0,0,103.703703703704
23-Jan-2021 11:45:00,19.4268975159192,21.3400432335127,18.8591552111104,18.7941602929727,18.8206788754642,4.325,0,4200,4200,0,0,113.425925925926
23-Jan-2021 12:00:00,19.1083418885777,21.7685823873494,21.0411471464725,18.6201311534044,18.6800540376735,4.3,0,4200,4200,0,1800,111.574074074074
23-Jan-2021 12:15:00,18.8963244903223,22.0612954038074,21.3329541792143,18.4865912639273,21.0218376281794,4.325,0,0,0,0,1800,103.935185185185
23-Jan-2021 12:30:00,18.7365919201882,19.4509128125529,19.2914459274998,18.3788625122692,21.3271601688774,4.35,0,0,0,0,1800,96.2962962962963
23-Jan-2021 12:45:00,18.6091412897326,19.1085025886257,19.0941711485621,18.2887424574804,21.5246935252976,4.375,0,0,0,0,1800,88.6574074074074
23-Jan-2021 13:00:00,18.5020675017113,18.8727022563122,18.9675382761494,18.210613559498,21.6592263757914,4.4,0,0,0,0,1800,87.5
23-Jan-2021 13:15:00,18.4200924400698,18.7022511097608,18.8792519518309,18.1473367905882,21.7611756569854,4.5,4200,0,0,6600,1800,89.5833333333333
23-Jan-2021 13:30:00,21.1826992070823,18.5784593231447,18.8151916936078,21.0424308664045,21.8461648431536,4.6,4200,4200,0,6600,1800,91.6666666666667
